url,name,image_bias,freedom_rank,factual,country,bias
http://www.courier-journal.com/,Louisville Courier-Journal,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.jesusdaily.com,Jesus Daily,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://www.prwatch.org/,Center for Media and Democracy (PR Watch),MBFCHigh.png,USA 45/180,HIGH,USA,LEFT BIAS
https://progressivefrontier.com,The Progressive Frontier,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT BIAS
https://international.thenewslens.com/,The News Lens,MBFCHigh.png,,HIGH,,RIGHT-CENTER BIAS
https://www.chicagodaily.pro,Today Breaking News,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.thetrace.org,The Trace,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
http://cftni.org/,Center for the National Interest,MBFCHigh.png,USA 48/180,HIGH,USA,RIGHT-CENTER BIAS
http://usuncut.com/,US Uncut,MBFCMixed.png,,MIXED,,LEFT BIAS
https://other98.com,The Other 98%,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://beforeitsnews.com/,Before it’s News,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://wsvn.com,WSVN.com,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.virginiamercury.com,Virginia Mercury,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
http://filmingcops.com/,Filming Cops,MBFCMixed.png,USA 45/180,MIXED,USA,QUESTIONABLE SOURCE
https://www.nationalmemo.com/,The National Memo,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,LEFT BIAS
https://sciencedebate.org/,Science Debate,MBFCVeryhigh.png,USA 45/180,VERY HIGH,USA,LEAST BIASED
http://statefort.com,State Fort Daily,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
https://chlorellafactor.com/,ChlorellaFactor.com,MBFCVeryLow.png,,USA 45/180,VERY LOW,CONSPIRACY-PSEUDOSCIENCE
,Czech Republic Media Profile,,,,,Media
https://www.fraserinstitute.org/,Fraser Institute,MBFCMixed.png,Canada 16/180,MIXED,Canada,RIGHT-CENTER BIAS
http://economictimes.indiatimes.com/,The Economic Times,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.the-american-interest.com/,The American Interest,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
http://healtheternally.com/,Health Eternally,MBFCMixed.png,,MIXED,,CONSPIRACY-PSEUDOSCIENCE
https://www.heraldsun.com,"The Herald-Sun (Durham, North Carolina)",MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
https://www.alternet.org/,AlterNet,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT BIAS
https://www.medicalnewstoday.com,Medical News Today,MBFCHigh.png,UK 35/180,HIGH,United Kingdom,PRO-SCIENCE
https://milo.yiannopoulos.net/,MILO News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://banned.video/,Banned.Video,MBFCVeryLow.png,USA 45/180,VERY LOW,USA,CONSPIRACY-PSEUDOSCIENCE
http://fortnightlyreview.co.uk/,Fortnightly Review,MBFCHigh.png,,HIGH,,RIGHT-CENTER BIAS
https://laketahoesun.com/,Lake Tahoe Sun,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://americantruthseekers.com,American Truth Seekers,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://jointcenter.org/,Joint Center for Political and Economic Studies,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://imprimis.hillsdale.edu,Imprimis (Hillsdale College),MBFCMixed.png,USA,MIXED,,RIGHT BIAS
https://www.dailysquib.co.uk/,The Daily Squib,,,,,SATIRE
https://www.ancient-origins.net,Ancient Origins,MBFCMixed.png,Ireland 13/180,MIXED,Ireland,CONSPIRACY-PSEUDOSCIENCE
https://www.thescinewsreporter.com,The Science News Reporter,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.standpointmag.co.uk,Standpoint Magazine,MBFCMixed.png,UK 35/180,MIXED,United Kingdom,RIGHT BIAS
https://dailysoundandfury.com,Daily Sound and Fury,MBFCMixed.png,USA 48/180,MIXED,USA,LEFT BIAS
http://www.trumpservativenews.info,Trumpservative News,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://freedomnewsreport.com,Freedom News Report,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.publicintegrity.org/,Center for Public Integrity,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://theguardiansofdemocracy.com/,Guardians of Democracy,MBFCMixed.png,USA 48/180,MIXED,USA,LEFT BIAS
http://www.infoscum.com/,InfoScum,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.metrowestdailynews.com,MetroWest Daily News,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
http://www.abcbusinessnews.com,Experience Awareness (abcbusinessnews.com),MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
https://washingtonspectator.org/,The Washington Spectator,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT BIAS
https://newsgru.com,NewsGru,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT-CENTER BIAS
https://www.al.com/,AL.com (Alabama News),MBFCHigh.png,USA 48/180,HIGH,USA,RIGHT-CENTER BIAS
https://www.spokesman.com/,The Spokesman-Review,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
https://thinkprogress.org/,Think Progress,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT BIAS
https://www.bellingcat.com/,Bellingcat,MBFCHigh.png,UK 35/180,HIGH,United Kingdom,LEFT-CENTER BIAS
http://www.thestate.com/,The State,MBFCHigh.png,,USA 45/180,HIGH,LEFT-CENTER BIAS
http://www.chicksontheright.com/,Chicks on the Right,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
https://uproxx.com/,Uproxx,MBFCMixed.png,USA,MIXED,,LEFT BIAS
https://searizonanews.com/,SE Arizona News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.americanewshub.com,American News Hub,MBFCMixed.png,,MIXED,,RIGHT BIAS
https://socialistworker.org/,SocialistWorker.org,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT BIAS
http://www1.cbn.com,Christian Broadcasting Network (CBN),MBFCMixed.png,USA 45/180,MIXED,USA,CONSPIRACY-PSEUDOSCIENCE
http://newcenturytimes.com/,New Century Times,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://popular.info,Popular Information,MBFCHigh.png,USA,HIGH,,LEFT BIAS
http://deepstatenation.com,DeepStateNation.com,MBFCMixed.png,,MIXED,,LEFT BIAS
https://www.liberalexaminer.com/,Liberal Examiner,MBFCMixed.png,,MIXED,,LEFT BIAS
http://newsuptoday.com/,News Up Today,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.rep-am.com/,Waterbury Republican-American,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
http://thoughtcrimeradio.net,Thought Crime Radio,MBFCLow.png,,LOW,,CONSPIRACY-PSEUDOSCIENCE
https://southsfbaynews.com/,South SF Bay News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://911truth.org/,911Truth.org,MBFCLow.png,USA 48/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://www.economist.com/,The Economist,MBFCHigh.png,UK 35/180,HIGH,United Kingdom,LEAST BIASED
http://windsorstar.com/,Windsor Star,MBFCHigh.png,Canada 16/180,HIGH,Canada,RIGHT-CENTER BIAS
http://truthfeednews.com,TruthFeed,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://policetribune.com/,Blue Lives Matter (Police Tribune),MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
http://www.angrypatriotmovement.com/,The Angry Patriot,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
https://www.nationalrighttolifenews.org/,NRL News Today,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.heraldonline.com/,Rock Hill Herald,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
http://www.teapartypatriots.org/,Tea Party Patriots,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.pakalertpress.com/,Pak Alert Press,MBFCLow.png,,LOW,,CONSPIRACY-PSEUDOSCIENCE
https://www.thoughtco.com,ThoughtCo,MBFCVeryhigh.png,USA 45/180,VERY HIGH,USA,LEAST BIASED
https://www.americanpatriotdaily.com/,American Patriot Daily,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://republicanssucks.org,Republicans Suck,MBFCMixed.png,,MIXED,,LEFT BIAS
http://theblueroute.org/,The Blue Route,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,LEFT BIAS
https://wearechange.org/,We Are Change,MBFCMixed.png,USA,MIXED,,CONSPIRACY-PSEUDOSCIENCE
http://www.blackgenocide.org/home.html,Black Genocide,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://swvalleytimes.com/,SW Valley Times,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.academia.org,Accuracy in Academia (AIA),MBFCMixed.png,USA,MIXED,,RIGHT BIAS
https://www.rollcall.com,Roll Call,MBFCVeryhigh.png,USA 45/180,VERY HIGH,USA,LEAST BIASED
http://witscience.org/,Wyoming Institute of Technology (WIT),,,,,SATIRE
http://www.mediazone.news/,Media Zone,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://nymag.com/,New York Magazine,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT BIAS
http://kutv.com/,KUTV Salt Lake City,MBFCHigh.png,USA,HIGH,,RIGHT-CENTER BIAS
https://antifascistnews.net/,Anti-Fascist News,MBFCMixed.png,USA 48/180,MIXED,USA,LEFT BIAS
https://newleftreview.org/,New Left Review,MBFCHigh.png,UK 35/180,HIGH,United Kingdom,LEFT BIAS
https://thestrategybridge.org,The Strategy Bridge,MBFCHigh.png,,HIGH,,LEAST BIASED
https://www.express.co.uk/,Daily Express,MBFCMixed.png,United Kingdom,MIXED,,RIGHT BIAS
https://www.hudson.org/,Hudson Institute,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT BIAS
http://sundayinquirer.com/,Sunday Inquirer,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
http://www.nakedcapitalism.com/,Naked Capitalism,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
https://conservativeopinion.com/,ConservativeOpinion.com,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
https://www.howtogeek.com,How-To Geek,MBFCVeryhigh.png,HIGH,VERY,USA,LEAST BIASED
http://breaking911.com,Breaking911,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
http://www.redstatepundit.com/,Red State Pundit,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://sandiegofreepress.org/,San Diego Free Press,MBFCHigh.png,USA,HIGH,USA 45/180,LEFT-CENTER BIAS
http://alt-market.com/,Alt-Market,MBFCMixed.png,,MIXED,,CONSPIRACY-PSEUDOSCIENCE
http://qpolitical.com/,QPolitical,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.nationalistreview.net/,The Nationalist Review,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://downtrend.com/,Downtrend,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://www.concordmonitor.com,Concord Monitor,MBFCHigh.png,,USA 48/180,HIGH,LEAST BIASED
https://northalaskanews.com/,North Alaska News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://ghionjournal.com,The Ghion Journal,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,LEFT BIAS
https://www.fortherightnews.com/,For the Right News,MBFCLow.png,,,,QUESTIONABLE SOURCE
,Kenya Media Profile,,,,,Media
http://putintrump.org/,PutinTrump.org,MBFCHigh.png,,HIGH,,LEFT BIAS
https://www.lawfareblog.com/,Lawfare Blog,MBFCVeryhigh.png,USA 45/180,VERY HIGH,USA,LEAST BIASED
https://www.heartland.org/,Heartland Institute,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.fosters.com/,Foster’s Daily Democrat,MBFCHigh.png,USA 48/180,HIGH,USA,LEAST BIASED
http://www.towleroad.com/,Towleroad,MBFCHigh.png,USA 45/180,USA 45/180,USA,LEFT BIAS
,Pseudoscience Dictionary: Climate Change Denialism,,,,,Climate Change Denialism
http://reagancoalition.com/,Reagan Coalition,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.libertybell.com/,Liberty Bell,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://www.alternativelyfacts.com,Alternative Facts,,,,,SATIRE
https://sciencevibe.com,Science Vibe,MBFCMixed.png,USA 45/180,MIXED,USA,CONSPIRACY-PSEUDOSCIENCE
https://www.voanews.com,Voice of America,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
https://americarisingpac.org/,America Rising PAC,MBFCMixed.png,,,,RIGHT BIAS
https://foreignpolicy.com/,Foreign Policy,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
http://www.fbherald.com/,Fort Bend Herald,MBFCHigh.png,,HIGH,,RIGHT-CENTER BIAS
https://transequality.org,National Center for Transgender Equality (NCTE),MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.timesunion.com/,Albany Times-Union,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
http://affinitymagazine.us/,Affinity Magazine,MBFCMixed.png,USA 48/180,MIXED,USA,LEFT-CENTER BIAS
https://yankeeinstitute.org,Yankee Institute for Public Policy,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
https://www.justfacts.com/,Just Facts,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,RIGHT-CENTER BIAS
https://thescoop.us/,The Scoop,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www3.nhk.or.jp/nhkworld/,NHK World-Japan,MBFCHigh.png,Japan 66/180,HIGH,Japan,LEFT-CENTER BIAS
http://www.americasquarterly.org/,Americas Quarterly,MBFCHigh.png,,HIGH,,RIGHT-CENTER BIAS
http://www.wral.com/,WRAL,MBFCHigh.png,,HIGH,,LEAST BIASED
https://truththeory.com,Truth Theory,MBFCHigh.png,UK 35/180,HIGH,United Kingdom,LEFT BIAS
https://www.jacksonsun.com,Jackson Sun,MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
https://summit.news,Summit News,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.berkshireeagle.com/,Berkshire Eagle,MBFCHigh.png,USA,HIGH,,LEFT-CENTER BIAS
https://www.unionleader.com/,Manchester Union Leader,MBFCHigh.png,,HIGH,,RIGHT-CENTER BIAS
https://friendsofscience.org/,Friends of Science,MBFCMixed.png,Canada,MIXED,,CONSPIRACY-PSEUDOSCIENCE
https://geoengineering.news/,Geoengineering.News,MBFCVeryLow.png,,USA 45/180,VERY LOW,CONSPIRACY-PSEUDOSCIENCE
http://humansarefree.com/,Humans Are Free,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
http://defund.com/,Defund.com,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://bugout.news/#,Bugout.news,MBFCVeryLow.png,,USA 45/180,VERY LOW,CONSPIRACY-PSEUDOSCIENCE
https://lynx.media/,Lynx Media,MBFCMixed.png,,MIXED,,RIGHT-CENTER BIAS
https://www.france24.com/en,France24,MBFCHigh.png,France 34/180,HIGH,France,LEAST BIASED
https://altright.com/,AltRight.com,MBFCLow.png,,,,QUESTIONABLE SOURCE
,Denmark Media Profile,,,,,Media
https://nwvalleytimes.com/,NW Valley Times,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.cjr.org/,Columbia Journalism Review,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.csis.org/,Center for Strategic and International Studies,MBFCVeryhigh.png,USA 45/180,VERY HIGH,USA,LEAST BIASED
https://www.democracynow.org/,Democracy Now,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT BIAS
https://www.news.com.au/,News.com.au,MBFCMostlyFactual.png,,,,RIGHT-CENTER BIAS
http://www.ejinsight.com/,EJ Insight (EJI),MBFCHigh.png,,HIGH,,LEAST BIASED
http://www.necn.com/,New England Cable News (NECN),MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
https://niskanencenter.org,Niskanen Center,MBFCHigh.png,,HIGH,,LEAST BIASED
https://www.andersoninstitute.com/,Anderson Institute,MBFCMixed.png,,MIXED,,CONSPIRACY-PSEUDOSCIENCE
http://thelastgreatstand.com/,The Last Great Stand,MBFCLow.png,,LOW,,CONSPIRACY-PSEUDOSCIENCE
https://www.migrationpolicy.org,Migration Policy Institute,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://globalvoices.org/,Global Voices,MBFCHigh.png,USA,HIGH,,LEFT BIAS
https://www.torontotoday.net/,Toronto Today,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.winchesterstar.com,The Winchester Star,MBFCHigh.png,USA 45/180,HI,USA,RIGHT-CENTER BIAS
http://toprightnews.com,Top Right News,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.stopfake.org/,StopFake,MBFCHigh.png,Ukraine 96/180,HIGH,Ukraine,LEFT-CENTER BIAS
http://fedsalert.com/,FedsAlert,,,,,SATIRE
https://www.bettergov.org/,Better Government Association,MBFCHigh.png,USA 48/180,HIGH,USA,LEAST BIASED
https://www.asiatimes.com,Asia Times,MBFCHigh.png,,Hong Kong 80/180,HIGH,LEAST BIASED
https://thedeplorablesociety.com,The Deplorable Society,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://righterway.com/,Righter Way,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://activistmommy.com,Activist Mommy,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.themarshallproject.org/#.qjbbuljBK,The Marshall Project,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
http://www.medicine.news/,Medicine News,MBFCVeryLow.png,,USA 45/180,VERY LOW,CONSPIRACY-PSEUDOSCIENCE
https://fabiosa.com/,Fabiosa,MBFCMixed.png,Ukraine 96/180,MIXED,Ukraine,CONSPIRACY-PSEUDOSCIENCE
https://americasnewssource.com/,America’s News Source,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
http://www.react365.com/,React 365,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
http://www.catchnews.com,Catch News,MBFCMostlyFactual.png,,,,LEFT-CENTER BIAS
,Kenneth White,,,,,
https://blacklivesmatter.com,Black Lives Matter,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,LEFT BIAS
https://hsionline.com/,Health Sciences Institute,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://techxplore.com/,TechXplore,MBFCHigh.png,UK 35/180,HIGH,United Kingdom,PRO-SCIENCE
,Vietnam Media Profile,,,,,Media
https://hanfordsentinel.com,Hanford Sentinel,MBFCHigh.png,USA 48/180,HIGH,USA,LEAST BIASED
https://americanprinciplesproject.org/,American Principles Project,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.pbs.org/newshour/,PBS NewsHour,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://dailyworldupdate.us,Daily World Update,,,,,SATIRE
https://www.statepress.com,The State Press (Arizona),MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.thegatewaypundit.com/,The Gateway Pundit,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.annistonstar.com,Anniston Star,MBFCHigh.png,,USA 48/180,HIGH,LEFT-CENTER BIAS
https://www.hermancain.com/,HermanCain.com,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
https://econofact.org/,Econofact,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
,Pseudoscience Directory: Acupuncture,,,,,Acupuncture
https://www.dailywire.com,The Daily Wire,MBFCMixed.png,USA,MIXED,,RIGHT BIAS
,Pseudoscience Dictionary: Detoxification,,,,,Detoxification
http://news.groopspeak.com/,Groopspeak,MBFCMixed.png,,MIXED,,LEFT BIAS
https://www.insidescience.org,Inside Science,MBFCHigh.png,USA 45/180,HIGH,USA,PRO-SCIENCE
https://www.patheos.com/,Patheos,MBFCMixed.png,USA 45/180,MIXED,USA,LEAST BIASED
https://www.tmz.com/,TMZ,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT-CENTER BIAS
http://conservativearmy88.com/,Conservative Army,MBFCLow.png,,,,QUESTIONABLE SOURCE
,Pseudoscience Dictionary: Essential Oils,,,,,Essential Oils
http://www.kentucky.com/,Lexington Herald Leader,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
http://www.feministcurrent.com,Feminist Current,MBFCHigh.png,Canada 16/180,HIGH,Canada,LEFT BIAS
,Pseudoscience Dictionary,,,,,
https://rawconservativeopinions.com/,Raw Conservative Opinions,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.vox.com/,Vox,MBFCMostlyFactual.png,USA,MOSTLY FACTUAL,,LEFT BIAS
https://sp.neuronation.com/en/,Neuronation,MBFCMixed.png,Germany 11/180,MIXED,Germany,CONSPIRACY-PSEUDOSCIENCE
https://sloreporter.com/,SLO Reporter,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://washingtonpress.com/,Washington Press,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT BIAS
,Genesius Times,,,,,SATIRE
https://capitalandmain.com,Capital & Main,MBFCHigh.png,,USA 45/180,HIGH,LEFT BIAS
http://nbc.com.co/,NBC.com.co,MBFCVeryLow.png,,,,
https://www.doctoroz.com/,DoctorOz.com,MBFCMixed.png,USA 45/180,MIXED,USA,CONSPIRACY-PSEUDOSCIENCE
https://www.splcenter.org/,Southern Poverty Law Center (SPLC),MBFCHigh.png,USA 45/180,HIGH,USA,LEFT BIAS
https://www.nccivitas.org/,Civitas Institute,MBFCMixed.png,USA 48/180,MIXED,USA,RIGHT BIAS
https://slate.com,Slate,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT BIAS
https://www.thebeltwayreport.com/,The Beltway Report,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://tenthamendmentcenter.com,Tenth Amendment Center,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
http://www.crisismagazine.com/,Crisis Magazine,MBFCMixed.png,,MIXED,,RIGHT BIAS
https://wwmt.com/,Kalamazoo News – WWMT,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
https://truepundit.com/,True Pundit,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://clickhole.com/,Clickhole,,,,,SATIRE
https://glitch.news/,Glitch.News,MBFCVeryLow.png,,USA 45/180,VERY LOW,CONSPIRACY-PSEUDOSCIENCE
http://leftaction.com/,Left Action,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://theviralpatriot.com/,Viral Patriot,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://placesjournal.org/,Places Journal,MBFCVeryhigh.png,USA 45/180,VERY HIGH,,LEAST BIASED
http://www.iop.org/,Institute of Physics (IOP),MBFCVeryhigh.png,,VERY HIGH,United Kingdom,PRO-SCIENCE
https://www.organicconsumers.org/,Organic Consumers Association,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://nationalsecurity.news/,NationalSecurity.News,MBFCVeryLow.png,,USA 45/180,VERY LOW,CONSPIRACY-PSEUDOSCIENCE
https://www.nature.com,Nature,MBFCVeryhigh.png,UK 35/180,VERY HIGH,United Kingdom,PRO-SCIENCE
https://nwarkansasnews.com/,NW Arkansas News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.apsa.org/,American Psychoanalytic Association,MBFCVeryhigh.png,,VERY HIGH,,PRO-SCIENCE
http://www.rasmussenreports.com/,Rasmussen Reports,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
http://sonorannews.com/,Sonoran News,MBFCMixed.png,USA 45/180,MIXED,,RIGHT BIAS
http://www.asianews.it/en.html,AsianNews.it,MBFCMixed.png,,,,RIGHT BIAS
https://www.alec.org,American Legislative Exchange Council (ALEC),MBFCMixed.png,,MIXED,,RIGHT BIAS
https://www.rapturenewsnetwork.com/,Rapture News Network,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://examine.com,Examine.com,MBFCVeryhigh.png,,VERY HIGH,,PRO-SCIENCE
http://www.nwitimes.com,Northwest Indiana Times,MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
https://imperialcanews.com/,Imperial CA News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.northjersey.com/,The Record (New Jersey),MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.breakingchristiannews.com/,Breaking Christian News,MBFCLow.png,,,,QUESTIONABLE SOURCE
,The Postillion,,,,,SATIRE
http://www.vaccines.news/,Vaccines News,MBFCVeryLow.png,,USA 45/180,VERY LOW,CONSPIRACY-PSEUDOSCIENCE
https://www.newstimes.com/,The News-Times (Danbury),MBFCHigh.png,,USA 45/180,HIGH,LEFT-CENTER BIAS
http://mexiconewsdaily.com/,Mexico Daily News,MBFCHigh.png,Mexico,HIGH,,LEFT-CENTER BIAS
http://cumberlink.com,The Sentinel (Pennsylvania),MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
,Filtered Search,,,,,
https://www.statnews.com/,Stat (News),MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.seattlepi.com/,Seattle Post-Intelligencer,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.westernmassnews.com/,Western Mass News,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
http://www.irishtimes.com/,The Irish Times,MBFCHigh.png,Ireland 13/180,HIGH,Ireland,LEFT-CENTER BIAS
https://71republic.com/,71 Republic,MBFCHigh.png,USA 48/180,HIGH,USA,RIGHT-CENTER BIAS
http://cernovich.com,Cerno (Cernovich.com),MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.returnofkings.com/,Return of Kings,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://rightwingnews.com/,Right Wing News,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://notthebee.com/,Not The Bee,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT BIAS
http://www.atlbanana.com/,The Atlanta Banana,,,,,SATIRE
http://www.israelvideonetwork.com/,Israel Video Network,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.pinknews.co.uk,PinkNews,MBFCHigh.png,UK 35/180,HIGH,United Kingdom,LEFT BIAS
http://theredelephants.com/,The Red Elephants,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
https://www.pressherald.com/,Portland Press-Herald,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.india.com/,India.com,MBFCMostlyFactual.png,,,,RIGHT-CENTER BIAS
http://allnewspipeline.com/,All News Pipeline,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.cnbc.com/,CNBC,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,LEFT-CENTER BIAS
https://www.sacbee.com,Sacramento Bee,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.everycrsreport.com/,Every CRS Report,MBFCVeryhigh.png,USA 45/180,VERY HIGH,USA,LEAST BIASED
